"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"4641",48.105,48.220001,47.610001,47.674999,86553600,46.026787
"4642",47.887501,47.892502,47.555,47.700001,86440400,46.050915
"4643",47.5075,47.540001,47.064999,47.209999,246876800,45.577862
"4644",46.970001,47.305,46.799999,47.185001,73939600,45.553722
"4645",46.285,46.5825,45.862499,46.422501,134314000,44.817589
"4646",46.587502,46.799999,46.432499,46.625,82514800,45.013077
"4647",46.8125,47.087502,46.235001,46.365002,102847600,44.762077
"4648",46.529999,46.537498,46.174999,46.23,108801600,44.631733
"4649",45.849998,46.23,45.182499,45.5425,126652400,43.968006
"4650",45.747501,46.6325,45.634998,46.107498,98276800,44.513466
"4651",46.307499,46.82,46.0075,46.040001,101141200,44.448307
"4652",46.025002,46.552502,45.950001,46.375,69460800,44.771725
"4653",46.572498,46.797501,45.727501,46.2775,90950800,44.677593
"4654",45.955002,46.825001,45.855,46.794998,70925200,45.177204
"4655",46.947498,46.987499,45.884998,45.98,55819200,44.390373
"4656",46.314999,46.602501,46.07,46.349998,66416800,44.747581
"4657",46.355,47.107498,46.299999,46.9925,69940800,45.367874
"4658",47.375,47.669998,47.325001,47.645,79026400,45.997818
"4659",47.677502,47.82,47.544998,47.587502,63756400,45.94231
"4660",47.125,47.445,46.9025,46.970001,75326000,45.346153
"4661",47.3825,47.852501,47.327499,47.7575,72164400,46.10643
"4662",47.77,47.959999,47.724998,47.8325,50055600,46.178837
"4663",47.880001,48.162498,47.605,47.727501,60172400,46.077469
"4664",47.4375,47.967499,47.299999,47.862499,62138000,46.207802
"4665",47.945,47.950001,47.482498,47.599998,65573600,45.954376
"4666",47.422501,48.137501,47.422501,47.970001,81147200,46.311573
"4667",47.945,48.107498,47.5425,47.860001,82704800,46.205379
"4668",47.669998,47.990002,47.389999,47.9025,63957600,46.246418
"4669",48.112499,48.415001,48.012501,48.25,74791600,46.581902
"4670",48.264999,48.712502,48.107498,48.705002,66839600,47.021175
"4671",48.6525,48.990002,48.4025,48.552502,76304000,46.873951
"4672",48.747501,48.797501,47.525002,47.744999,96096000,46.094353
"4673",47.974998,48.049999,47.267502,47.477501,84118000,45.836113
"4674",47.575001,48.035,47.334999,47.572498,157492000,45.927822
"4675",49.782501,50.439999,49.327499,50.375,271742800,48.633438
"4676",50.145,52.095001,50.087502,51.8475,249616000,50.055031
"4677",51.7575,52.185001,51.369999,51.997501,133789600,50.199844
"4678",52,52.3125,51.767502,52.267502,101701600,50.46051
"4679",52.330002,52.375,51.689999,51.7775,102349600,49.98745
"4680",51.512501,51.952499,51.130001,51.8125,90102000,50.02124
"4681",52.3825,52.445,51.799999,52.220001,93970400,50.414658
"4682",51.84,52.275002,51.6675,51.8825,98444800,50.264484
"4683",52.327499,52.737499,51.924999,52.217499,103563600,50.589039
"4684",52.540001,52.639999,52.064999,52.4375,82992000,50.802181
"4685",52.305,52.685001,52.0825,52.560001,115230400,50.920856
"4686",52.9375,53.452499,52.8675,53.330002,114001600,51.666843
"4687",53.360001,54.487499,53.290001,54.395,141708000,52.698631
"4688",54.525002,54.794998,53.7775,53.865002,121150800,52.185158
"4689",54.200001,54.297501,53.5075,53.759998,104639200,52.083435
"4690",53.525002,54.09,53.459999,53.762501,76072400,52.085854
"4691",53.662498,54.262501,53.650002,53.872501,75532800,52.192429
"4692",54.150002,54.224998,53.7775,54.040001,73905600,52.354702
"4693",54.287498,54.685001,54.0825,54.485001,82100400,52.785831
"4694",54.752499,55.134998,54.73,54.924999,91107200,53.212101
"4695",55.037498,55.872501,54.852501,55.744999,109019200,54.006527
"4696",55.8125,57.064999,55.599998,56.2575,195175200,54.50304
"4697",56.627499,57.217499,56.5,56.907501,173360400,55.132774
"4698",57.102501,57.294998,56.657501,57.09,109560400,55.309586
"4699",57.247501,57.4175,56.275002,56.717499,133332000,54.9487
"4700",56.557499,56.837502,55.325001,55.775002,137160000,54.035599
"4701",55.462502,56.342499,55.177502,55.325001,150479200,53.599628
"4702",55.237499,55.462502,54.1175,54.5825,158066000,52.880283
"4703",54.502499,56.075001,54.139999,55.962502,142996000,54.217247
"4704",56.235001,56.25,54.959999,55.267502,197114800,53.543922
"4705",55.880001,57.087502,55.642502,56.602501,166825600,54.837288
"4706",56.4375,56.709999,55.630001,55.959999,127997200,54.214828
"4707",55.537498,55.737499,54.317501,54.470001,148780400,52.771294
"4708",54.447498,55.462502,54.279999,54.560001,126286800,52.858486
"4709",54.625,54.904999,53.825001,54.592499,108495200,52.889973
"4710",55.060001,55.57,54.787498,55.0075,106435200,53.292027
"4711",55.195,55.34,54.322498,54.415001,384986800,52.718014
"4712",54.205002,55.314999,54.157501,55.197498,110773600,53.476097
"4713",54.9375,55.705002,54.924999,55.547501,98217600,53.815189
"4714",55.25,55.9375,54.939999,55.105,95938800,53.386494
"4715",55.955002,56.610001,55.884998,56.237499,120724800,54.483665
"4716",56.197498,56.459999,56.005001,56.435001,91717600,54.675011
"4717",56.987499,57.355,56.587502,56.814999,94403200,55.043159
"4718",56.8125,57.5,56.657501,57.32,99152800,55.532406
"4719",57.512501,58.3675,57.445,58.017502,114619200,56.20816
"4720",57.695,58.087502,56.682499,56.997501,128168000,55.219967
"4721",56.990002,57.102501,55.145,56.072498,134322000,54.323822
"4722",55.552502,56.200001,55.049999,55.942501,118655600,54.197876
"4723",55.91,56.817501,55.5625,56.717499,107564000,54.9487
"4724",56.365002,56.587502,54.012501,54.09,167962400,52.403145
"4725",53.630001,54.875,53.080002,53.612499,212497600,51.940529
"4726",55.105,55.720001,54.209999,55.5275,161351600,53.795815
"4727",55.290001,55.4575,54.317501,54.34,123164000,52.645344
"4728",54.732498,55.747501,54.189999,55.537498,116736000,53.805496
"4729",55.575001,55.66,54.834999,55.297501,91541600,53.572987
"4730",54.465,54.935001,53.25,54.005001,130325200,52.320789
"4731",54.514999,55.314999,54.357498,54.827499,132314800,53.117645
"4732",54.947498,55.84,54.735001,55.162498,115168400,53.442192
"4733",53.9575,55.8125,53.674999,55.682499,155071200,53.94598
"4734",55.650002,56.057499,53.634998,53.772499,163702000,52.095539
"4735",54.427502,55.345001,54.1875,54.950001,119423200,53.23632
"4736",53.974998,55.047501,53.1675,54.075001,189033600,52.388615
"4737",54.797501,54.922501,51.522499,53.060001,183742000,51.405262
"4738",52.787498,53.794998,52.317501,53.325001,146640000,51.661999
"4739",54.220001,55.112499,54.154999,54.715,153435600,53.008656
"4740",54.762501,55.59,54.202499,55.555,233292800,53.822456
"4741",52.387501,53.412498,51.357498,51.869999,365314800,50.252377
"4742",51.075001,51.0975,49.5425,50.397499,264654800,48.825794
"4743",50.48,51.18,50.422501,50.942501,127531600,49.353802
"4744",51.4925,52.514999,51.032501,52.487499,133697600,50.85062
"4745",52.494999,52.529999,51.6875,52.122501,101450400,50.673195
"4746",51.387501,51.502499,50.5625,51.1175,137463200,49.696144
"4747",49.75,49.962502,48.447498,48.5425,204542000,47.192734
"4748",47.907501,49.294998,47.862499,48.057499,187531600,46.721218
"4749",48.474998,48.619999,46.482498,46.700001,243204000,45.401478
"4750",47.0975,47.9925,46.724998,47.852501,185915200,46.521923
"4751",47.625,48.7425,47.365002,48.3825,147713200,47.037186
"4752",47.5,47.674999,46.247501,46.465,167701200,45.173008
"4753",44.592499,45.3675,43.877499,44.244999,271300800,43.014729
"4754",44.932499,45.067501,44.137501,44.195,124496800,42.966125
"4755",43.735001,44.150002,43.025002,43.072498,94496000,41.874836
"4756",43.560001,43.737499,42.564999,43.654999,179994000,42.441143
"4757",42.877499,43.692501,42.720001,43.560001,165549600,42.348782
"4758",44.182499,45.322498,43.732498,45.235001,184250000,43.977211
"4759",45.665001,45.700001,44.424999,44.887501,167080000,43.639366
"4760",45.072498,45.0825,44.2575,44.645,158126000,43.403614
"4761",46.115002,46.235001,45.302502,46.205002,163210000,44.920235
"4762",45.237499,45.5975,44.067501,44.172501,165377200,42.944252
"4763",42.939999,43.695,42.605,43.68,172393600,42.465443
"4764",43.372501,43.622501,42.075001,42.122501,169126400,40.951256
"4765",41.25,42.522499,40.8325,42.400002,248104000,41.221039
"4766",42.915001,42.947498,41.75,42.157501,189126800,40.985279
"4767",42.599998,42.98,42.255001,42.275002,142510800,41.099514
"4768",42.622501,43.142502,42.387501,42.737499,127594400,41.549149
"4769",42.25,42.27,41.32,41.369999,162814800,40.219677
"4770",41.362499,42.087502,40.682499,40.985001,177151600,39.845379
"4771",41.345001,41.8825,41.0975,41.517502,135366000,40.363079
"4772",41.5,41.862499,39.772499,40.2225,196189200,39.104092
"4773",40.099998,40.5275,38.825001,39.2075,259092000,38.117306
"4774",39.215,39.540001,37.407501,37.682499,382978400,36.634705
"4775",37.037498,37.887501,36.647499,36.7075,148676800,35.686825
"4776",37.075001,39.307499,36.68,39.2925,234330000,38.19994
"4777",38.959999,39.192501,37.517502,39.037498,212468400,37.95203
"4778",39.375,39.630001,38.637501,39.057499,169165600,37.97147
"4779",39.6325,39.84,39.119999,39.435001,140014000,38.338482
"4780",38.7225,39.712502,38.557499,39.48,148158800,38.382229
"4781",35.994999,36.43,35.5,35.547501,365248800,34.559074
"4782",36.1325,37.137501,35.950001,37.064999,234428400,36.034367
"4783",37.174999,37.2075,36.474998,36.982498,219111200,35.95417
"4784",37.389999,37.955002,37.130001,37.6875,164101200,36.639568
"4785",37.822498,38.6325,37.407501,38.327499,180396400,37.261776
"4786",38.125,38.4925,37.715,38.450001,143122800,37.380863
"4787",38.220001,38.424999,37.877499,38.072498,108092800,37.013863
"4788",37.712502,37.817501,37.305,37.5,129756800,36.457283
"4789",37.567501,38.3475,37.512501,38.267502,114843600,37.203445
"4790",38.27,38.970001,38.25,38.735001,122278800,37.65794
"4791",38.549999,39.415001,38.314999,38.965,119284800,37.881546
"4792",39.375,39.470001,38.994999,39.205002,135004000,38.114872
"4793",39.102501,39.182499,38.154999,38.325001,121576000,37.259346
"4794",38.537498,38.785,37.924999,38.48,92522400,37.410034
"4795",38.5275,38.619999,37.935001,38.174999,101766000,37.113514
"4796",38.869999,39.532501,38.580002,39.439999,134142000,38.343338
"4797",38.947498,39.0825,38.415001,39.075001,104768400,37.988491
"4798",39.0625,39.532501,38.5275,38.669998,166348800,37.594753
"4799",40.8125,41.537498,40.057499,41.3125,244439200,40.163769
"4800",41.5275,42.25,41.139999,41.610001,162958400,40.452999
"4801",41.740002,42.244999,41.482498,41.630001,130672400,40.47245
"4802",41.852501,42.915001,41.82,42.8125,125982000,41.622059
"4803",43.215,43.77,43.087502,43.544998,144406400,42.33419
"4804",43.662498,43.892502,43.212502,43.560001,112958400,42.348782
"4805",43.099998,43.485001,42.584999,42.735001,126966800,41.546726
"4806",42.247501,42.665001,42.105,42.602501,95280000,41.595543
"4807",42.762501,42.802502,42.3125,42.357498,83973600,41.356323
"4808",42.525002,42.75,42.424999,42.7225,89134000,41.7127
"4809",42.8475,43.119999,42.48,42.544998,89960800,41.539391
"4810",42.427502,42.814999,42.345001,42.700001,87342800,41.690727
"4811",42.8125,42.924999,42.4375,42.605,98507200,41.597977
"4812",42.427502,42.860001,42.372501,42.732498,75891200,41.722466
"4813",42.797501,43.330002,42.747501,43.0075,104457600,41.990971
"4814",42.950001,43.092499,42.575001,42.764999,68998800,41.754192
"4815",42.895,43.25,42.845001,43.2425,75652800,42.220409
"4816",43.540001,43.967499,43.487499,43.557499,87493600,42.527958
"4817",43.427502,43.825001,43.2925,43.5825,68280800,42.552376
"4818",43.302502,43.75,43.182499,43.717499,111341600,42.684177
"4819",43.580002,43.727501,43.23,43.287498,112861600,42.264347
"4820",43.57,43.787498,43.2225,43.7425,103544800,42.708599
"4821",43.922501,44.4375,43.4925,43.962502,109744800,42.923389
"4822",43.985001,44,43.634998,43.8825,78949600,42.845284
"4823",43.6675,43.872501,43.485001,43.630001,83241600,42.598751
"4824",43.467499,43.610001,43.005001,43.125,99185600,42.105682
"4825",42.580002,43.267502,42.375,43.227501,95997600,42.205765
"4826",43.872501,44.779999,43.837502,44.724998,128044000,43.667866
"4827",45,45.6675,44.842499,45.227501,129870400,44.158501
"4828",45.5625,45.825001,45.23,45.427502,124130000,44.353775
"4829",45.974998,46.025002,45.639999,45.932499,94318000,44.846825
"4830",46.212502,46.8325,45.935001,46.529999,156171600,45.430206
"4831",46.450001,47.0975,46.447498,47.005001,104879200,45.893978
"4832",47.087502,47.247501,46.48,46.6325,126585600,45.530281
"4833",46.557499,47.372501,46.182499,47.040001,124140800,45.928154
"4834",47.505001,49.0825,47.452499,48.772499,204136800,47.619701
"4835",48.834999,49.422501,47.695,47.762501,169630800,46.633579
"4836",47.877499,47.994999,46.650002,47.185001,175381200,46.069729
"4837",47.915001,48.220001,46.145,46.697498,199202000,45.593742
"4838",47.1875,47.439999,46.637501,47.1175,119393600,46.003819
"4839",47.237499,47.389999,46.8825,47.18,83121600,46.064842
"4840",47.4575,47.52,47.134998,47.487499,94256000,46.365074
"4841",47.91,47.919998,47.095001,47.810001,111448000,46.679955
"4842",47.772499,48.615002,47.762501,48.505001,91062800,47.358532
"4843",48.3125,49.125,48.287498,48.837502,93087200,47.68317
"4844",48.697498,49.092499,48.285,48.922501,76457200,47.766159
"4845",49.112499,49.275002,48.982498,49.25,74106400,48.085918
"4846",49.105,50.057499,49.084999,50.025002,103526800,48.842598
"4847",50.080002,50.712502,49.807499,49.875,143072800,48.696144
"4848",49.669998,50.185001,49.544998,50.154999,86781200,48.969521
"4849",50.212502,50.25,49.610001,49.737499,83603200,48.561893
"4850",49.799999,50.035,49.052502,49.717499,111042800,48.54237
"4851",49.645,49.962502,49.502499,49.807499,70146400,48.630241
"4852",49.865002,50.342499,49.639999,49.8125,102785600,48.635124
"4853",49.884998,50.845001,49.6525,50.782501,115627200,49.582195
"4854",50.779999,51.037498,50.630001,50.965,96783200,49.76038
"4855",50.7075,51.235001,50.584999,51.1325,77758000,49.923927
"4856",51.107498,51.9375,50.974998,51.869999,93292000,50.64399
"4857",51.84,52.119999,51.762501,51.790001,70162400,50.565887
"4858",51.7075,51.939999,51.279999,51.32,74172800,50.106987
"4859",51.224998,51.25,50.529999,51.075001,74596400,49.867783
"4860",51.099998,51.4925,50.965,51.1525,88818800,49.943447
"4861",50.764999,50.849998,49.7775,50.1675,186139600,48.981728
"4862",52.470001,53.827499,52.307499,52.630001,259309200,51.386028
"4863",52.459999,53.162498,52.032501,52.287498,127985200,51.051617
"4864",52.7225,52.959999,52.557499,52.9375,83569600,51.686256
"4865",51.072498,52.209999,50.875,52.119999,129772400,50.888081
"4866",51.470001,51.855,50.2075,50.715,155054800,49.516293
"4867",50.474998,51.334999,50.4375,50.724998,105358000,49.526054
"4868",50.099998,50.419998,49.165001,50.18,139634400,48.993935
"4869",49.355,49.712502,48.192501,49.294998,164834800,48.315201
"4870",46.927502,47.369999,45.712502,46.43,229722400,45.507141
"4871",46.602501,47.424999,46.352501,47.165001,146118800,46.227539
"4872",46.567501,47.9375,46.505001,47.73,106178800,46.781307
"4873",47.477501,48.1175,47.209999,47.52,132125600,46.575481
"4874",46.732498,47.724998,46.689999,47.25,131516400,46.310848
"4875",45.880001,46.087502,45.07,45.772499,154449200,44.862713
"4876",46.305,47,46.174999,46.650002,113459200,45.722778
"4877",46.165001,46.427502,45.637501,45.695,118994400,44.786751
"4878",44.950001,45.134998,44.452499,44.915001,146118800,44.022263
"4879",45.049999,45.535,44.654999,44.7425,94858800,43.853188
"4880",44.73,45.147499,44.477501,44.557499,111792800,43.671852
"4881",44.105,44.837502,44,44.345001,113924800,43.463589
"4882",44.487499,44.807499,44.1675,44.575001,84873600,43.689018
"4883",44.057499,44.497501,43.747501,43.767502,108174400,42.897564
"4884",43.900002,44.48,42.567501,43.325001,161584400,42.46386
"4885",43.860001,44.9575,43.630001,44.91,123872000,44.017357
"4886",46.07,46.247501,45.285,45.634998,119093600,44.727943
"4887",45.77,46.3675,45.537498,46.305,90105200,45.384632
"4888",46.627499,47.98,46.442501,47.537498,122737600,46.592632
"4889",47.952499,48.842499,47.904999,48.145,104883600,47.188061
"4890",48.715,49,48.400002,48.702499,107731600,47.73447
"4891",48.487499,48.9925,48.3475,48.547501,73012800,47.582561
"4892",48.674999,49.197498,48.400002,48.537498,86698400,47.572754
"4893",47.887501,48.397499,47.575001,48.185001,75046000,47.227264
"4894",48.224998,48.740002,48.0425,48.4725,58676400,47.509041
"4895",49.012501,50.072498,48.802502,49.612499,106204000,48.626381
"4896",49.919998,49.970001,49.327499,49.467499,84496800,48.484276
"4897",50.092499,50.1525,49.5075,49.865002,86056000,48.873871
"4898",49.700001,50.212502,49.537498,49.695,191202400,48.707253
"4899",49.634998,50.040001,49.5425,49.645,72881600,48.658245
"4900",49.607498,49.814999,48.822498,48.892502,84281200,47.9207
"4901",49.442501,50.247501,49.337502,49.950001,104270000,48.95718
"4902",50.072498,50.392502,49.892502,49.935001,83598800,48.942478
"4903",49.669998,49.875,49.262501,49.48,124442400,48.496521
"4904",50.7925,51.122501,50.162498,50.387501,109012000,49.385986
"4905",50.352501,50.782501,50.34,50.682499,67740800,49.675121
"4906",50.82,51.110001,50.672501,51.102501,45448000,50.086769
"4907",50.837502,51.27,50.724998,51.057499,69062000,50.042671
"4908",50.202499,50.349998,49.602501,50.005001,101354400,49.011086
"4909",49.799999,50.377499,49.702499,50.310001,82312000,49.310024
"4910",50.462502,50.932499,50.389999,50.807499,71588400,49.797638
"4911",50.827499,51.0975,50.427502,50.4375,80767200,49.43499
"4912",50.612499,51,50.549999,50.825001,70380800,49.814793
"4913",51.022499,51.467499,51,51.302502,67789600,50.282803
"4914",51.147499,51.5275,50.875,51.125,67467200,50.108826
"4915",51.012501,51.272499,50.817501,50.837502,56430000,49.827038
"4916",51,51.470001,50.924999,51.415001,74162400,50.393059
"4917",51.447498,51.625,50.59,50.647499,83717200,49.64082
"4918",50.912498,51.807499,50.9025,51.805,89111600,50.775311
"4919",52.115002,52.227501,51.822498,52.209999,73420800,51.17226
"4920",51.9175,52.287498,51.7925,52.1675,59966400,51.130608
"4921",52.2225,52.310001,51.682499,51.755001,55638400,50.726307
"4922",51.869999,52.432499,51.785,51.935001,70475600,50.902725
"4923",52.115002,52.66,52.110001,52.419998,86693600,51.378078
"4924",52.189999,52.540001,51.827499,52.195,135742800,51.157558
"4925",54.105,55.342499,52.825001,53.259998,277125600,52.201389
"4926",53.474998,54.5075,51.685001,52.107498,216071600,51.071796
"4927",51.3825,51.607498,50.407501,51.005001,163448400,49.991211
"4928",49.497501,49.662498,48.145,48.334999,209572000,47.374279
"4929",49.077499,49.517502,48.509998,49.25,143299200,48.271095
"4930",48.852501,49.889999,48.455002,49.759998,133457600,48.770954
"4931",50.049999,50.8825,49.8475,50.857498,108038000,49.846638
"4932",50.325001,50.689999,49.822498,50.247501,98478800,49.435886
"4933",49.904999,50.512501,49.787498,50.119999,89927600,49.310448
"4934",50.255001,53.035,50.119999,52.2425,188874000,51.398663
"4935",50.790001,51.610001,50.647499,50.6875,146189600,49.868778
"4936",50.865002,51.285,49.9175,50.435001,108909600,49.620358
"4937",51.07,51.790001,50.959999,51.625,110481600,50.791142
"4938",52.654999,53.182499,52.5075,52.587502,97654400,51.738087
"4939",52.720001,53.337502,52.580002,52.59,107537200,51.740547
"4940",53.247501,53.412498,52.900002,53.16,86141600,52.301346
"4941",53.297501,53.610001,52.6875,53.115002,89014800,52.25708
"4942",52.357498,53.012501,50.25,50.66,187272000,49.841724
"4943",51.465,51.797501,51.264999,51.622501,104174400,50.788681
"4944",51.965,52.137501,50.8825,51.040001,103493200,50.215588
"4945",51.025002,51.43,50.830002,51.3825,63755200,50.552555
"4946",52.125,52.330002,51.665001,52.252499,83962000,51.408497
"4947",52.540001,52.612499,51.799999,52.185001,84573600,51.342094
"4948",51.607498,51.744999,51.055,51.424999,80092000,50.594364
"4949",52.0975,52.369999,51.830002,52.297501,76752400,51.452774
"4950",53,53.4925,52.877499,53.32,95654800,52.458755
"4951",53.512501,53.605,53.127499,53.314999,77449200,52.453838
"4952",53.709999,54.110001,52.767502,53.5425,109237600,52.677666
"4953",53.465,54.195,52.927502,54.174999,127111600,53.299942
"4954",54.517502,55.927502,54.432499,55.897499,177158400,54.994625
"4955",56.200001,56.605,55.715,55.772499,128906800,54.871643
"4956",55,55.197498,54.255001,54.6875,159053200,53.804173
"4957",54.432499,55.032501,54.389999,54.974998,84632400,54.087021
"4958",54.990002,55.205002,54.779999,55.174999,73274800,54.283798
"4959",55.264999,55.712502,54.860001,55.692501,101360000,54.792942
"4960",55.502499,55.939999,55.092499,55.240002,88242400,54.347744
"4961",55.345001,55.639999,54.3675,54.432499,221652400,53.553291
"4962",54.737499,54.959999,54.412498,54.68,76662000,53.796799
"4963",55.2575,55.622501,54.297501,54.419998,124763200,53.540985
"4964",54.637501,55.375,54.285,55.2575,87613600,54.364964
"4965",55,55.235001,54.7075,54.9725,75334000,54.084568
"4966",55.134998,55.240002,54.32,54.705002,101408000,53.821384
"4967",55.224998,56.145,55.197498,55.9925,103909600,55.088089
"4968",56.267502,57.055,56.049999,56.147499,139223200,55.240582
"4969",55.764999,55.895,54.482498,54.740002,138449200,53.855824
"4970",54.607498,55.240002,53.782501,55.205002,114426000,54.313313
"4971",56.41,56.872501,55.9725,56.752499,138478800,55.835815
"4972",56.567501,57.482498,56.459999,56.764999,122306000,55.848114
"4973",56.455002,57.014999,56.0825,56.099998,111820000,55.193859
"4974",56.7575,56.947498,56.41,56.7575,74770400,55.840736
"4975",56.982498,57.610001,56.825001,57.522499,113013600,56.59338
"4976",58.237499,59.41,58.077499,59.052502,166795600,58.098663
"4977",58.724998,59.532501,58.6675,58.967499,96427600,58.015034
"4978",59.0975,59.412498,58.720001,58.830002,87360000,57.879757
"4979",58.342499,58.810001,58.299999,58.592499,73903200,57.646099
"4980",58.772499,59.037498,58.380001,58.82,67585200,57.869923
"4981",58.647499,59.395,58.572498,59.102501,97433600,58.147861
"4982",59.380001,60.247501,59.330002,60.127499,87247200,59.1563
"4983",60.290001,60.549999,59.904999,59.990002,82293600,59.021023
"4984",60.525002,60.810001,60.305,60.794998,75828800,59.813019
"4985",61.127499,61.200001,60.452499,60.895,69275200,59.911396
"4986",60.790001,61.682499,60.720001,61.645,73477200,60.649288
"4987",61.855,62.3125,61.68,62.262501,96572800,61.256813
"4988",62.2425,62.4375,60.642502,60.822498,142839600,59.840073
"4989",61.189999,61.325001,60.302502,60.814999,124522000,59.832695
"4990",61.810001,62.2925,59.314999,62.189999,139162000,61.185486
"4991",62.384998,63.982498,62.290001,63.955002,151125200,62.921974
"4992",64.332497,64.462502,63.845001,64.375,103272000,63.335186
"4993",64.262497,64.547501,64.080002,64.282501,79897600,63.24419
"4994",64.192497,64.372498,63.842499,64.309998,75864400,63.271252
"4995",64.684998,65.087502,64.527496,64.857498,94940400,64.00148
"4996",64.672501,65.110001,64.212502,65.035004,69986400,64.17662
"4997",64.574997,65.6175,64.57,65.550003,81821200,64.68483
"4998",65.387497,65.697502,65.230003,65.489998,87388800,64.625626
"4999",65.282501,66.195,65.267502,66.1175,102734400,65.24485
"5000",65.9375,66.220001,65.525002,65.660004,89182800,64.793404
"5001",65.919998,66.445,65.752502,66.440002,100206400,65.56308
"5002",66.449997,66.857498,66.057503,66.775002,86703200,65.893677
"5003",66.974998,67,66.347504,66.572502,76167200,65.693832
"5004",66.385002,66.519997,65.099998,65.797501,106234400,64.92907
"5005",65.922501,66.002502,65.294998,65.502502,121395200,64.637962
"5006",65.647499,65.794998,65.209999,65.445,65325200,64.581223
"5007",65.677498,66.610001,65.629997,66.592499,84020400,65.713577
"5008",66.735001,66.790001,65.625,66.072502,105207600,65.200447
"5009",66.394997,66.995003,66.327499,66.959999,65235600,66.076233
"5010",66.650002,67,66.474998,66.8125,46617600,65.930679
"5011",66.817497,67.0625,65.862503,66.040001,94487200,65.168373
"5012",64.577499,64.8825,64.072502,64.862503,114430400,64.006416
"5013",65.267502,65.827499,65.169998,65.434998,67181600,64.571358
"5014",65.947502,66.472504,65.682503,66.394997,74424400,65.518677
"5015",66.870003,67.75,66.824997,67.677498,106075600,66.784248
"5016",67.5,67.699997,66.227501,66.730003,128042400,65.849274
"5017",67.150002,67.517502,66.464996,67.120003,90420400,66.234108
"5018",67.202499,67.775002,67.125,67.692497,78756800,66.799057
"5019",66.945,68.139999,66.830002,67.864998,137310400,66.969284
"5020",67.864998,68.824997,67.732498,68.787498,133587600,67.879601
"5021",69.25,70.197502,69.245003,69.964996,128186000,69.04155
"5022",69.892502,70.442497,69.699997,70.102501,114158400,69.177246
"5023",69.949997,70.474998,69.779999,69.934998,116028400,69.011948
"5024",69.875,70.294998,69.737503,70.004997,98369200,69.081032
"5025",70.557503,70.662498,69.639999,69.860001,275978000,68.93795
"5026",70.1325,71.0625,70.092499,71,98572000,70.062904
"5027",71.172501,71.222504,70.730003,71.067497,48478800,70.129517
"5028",71.205002,72.495003,71.175003,72.477501,93121200,71.520897
"5029",72.779999,73.4925,72.029999,72.449997,146266000,71.493759
"5030",72.364998,73.172501,71.305,72.879997,144114400,71.918083
"5031",72.482498,73.419998,72.379997,73.412498,100805600,72.443558
"5032",74.059998,75.150002,73.797501,75.087502,135480400,74.096458
"5033",74.287498,75.144997,74.125,74.357498,146322800,73.376091
"5034",73.447502,74.989998,73.1875,74.949997,118387200,73.960762
"5035",74.959999,75.224998,74.370003,74.597504,108872000,73.612923
"5036",74.290001,76.110001,74.290001,75.797501,132079200,74.797081
"5037",76.809998,77.607498,76.550003,77.407501,170108400,76.385841
"5038",77.650002,78.167503,77.0625,77.582497,140644800,76.558525
"5039",77.910004,79.267502,77.787498,79.239998,121532000,78.194145
"5040",79.175003,79.392502,78.042503,78.169998,161954400,77.138268
"5041",77.962502,78.875,77.387497,77.834999,121923600,76.807693
"5042",78.397499,78.925003,78.022499,78.809998,108829200,77.769814
"5043",79.067497,79.684998,78.75,79.682503,137816400,78.630814
"5044",79.297501,79.754997,79,79.142502,110843200,78.097946
"5045",79.644997,79.997498,79.327499,79.425003,101832400,78.376709
"5046",79.480003,79.889999,78.912498,79.807503,104472000,78.754158
"5047",80.0625,80.832497,79.379997,79.577499,146537600,78.527191
"5048",77.514999,77.942497,76.220001,77.237503,161940000,76.218079
"5049",78.150002,79.599998,78.047501,79.422501,162234000,78.374237
"5050",81.112503,81.962502,80.345001,81.084999,216229200,80.014801
"5051",80.135002,81.022499,79.6875,80.967499,126743200,79.898842
"5052",80.232498,80.669998,77.072502,77.377502,199588400,76.356239
"5053",76.074997,78.372498,75.555,77.165001,173788400,76.14653
"5054",78.827499,79.910004,78.407501,79.712502,136616400,78.660408
"5055",80.879997,81.190002,79.737503,80.362503,118826800,79.301834
"5056",80.642502,81.305,80.065002,81.302498,105425600,80.229424
"5057",80.592499,80.849998,79.5,80.0075,117684000,79.138893
"5058",78.544998,80.387497,78.462502,80.387497,109348800,79.514763
"5059",80.900002,80.974998,79.677498,79.902496,94323200,79.035034
"5060",80.3675,81.805,80.3675,81.800003,113730400,80.911942
"5061",81.047501,81.555,80.837502,81.217499,94747600,80.335754
"5062",81.184998,81.495003,80.712502,81.237503,80113600,80.355537
"5063",78.839996,79.9375,78.652496,79.75,152531200,78.884193
"5064",80,81.142502,80,80.904999,93984000,80.026642
"5065",80.657501,81.162498,79.552498,80.074997,100566000,79.205658
"5066",79.654999,80.112503,77.625,78.262497,129554000,77.412842
"5067",74.315002,76.044998,72.307503,74.544998,222195200,73.735703
"5068",75.237503,75.6325,71.532501,72.019997,230673600,71.238098
"5069",71.6325,74.470001,71.625,73.162498,198054800,72.368202
"5070",70.275002,71.5,68.239998,68.379997,320605600,67.637634
"5071",64.315002,69.602501,64.092499,68.339996,426510000,67.598061
